Filename,a_Good,b_Moderate,c_Unhealthy_for_Sensitive_Groups,d_Unhealthy,e_Very_Unhealthy,f_Severe
BIR_UNFSG_VF_2023-02-03-15.00-3-35.jpg,0.008104257,-0.0010527894,0.0016907752,-0.006667033,1.012459,0.0031359643
BIR_UNFSG_VF_2023-02-03-15.00-3-27.jpg,0.9937722,0.0018037446,-0.016088456,8.057058e-05,0.019990027,-0.020087428
BIR_UNFSG_VF_2023-02-03-15.00-3-22.jpg,-0.006378211,-0.0031593107,0.97991216,-0.004878834,0.0056732222,0.02247446
BIR_UNFSG_VF_2023-02-03-15.00-2-45.jpg,-0.0068713054,-0.003419824,0.009199202,0.015764222,0.00035507977,0.981622
BIR_UNFSG_VF_2023-02-03-15.00-2-38.jpg,0.019469623,0.006320905,0.0090139955,-0.001894936,0.9927594,-0.01986096
BIR_UNFSG_VF_2023-02-03-15.00-2-35.jpg,-0.004702382,0.0011316575,-0.0019132867,0.001864776,1.0008135,-0.0003421232
BIR_UNFSG_VF_2023-02-03-15.00-2-33.jpg,-0.0047840253,-0.003011223,-0.00027947128,1.0002251,0.010451518,-0.0023324564
BIR_UNFSG_VF_2023-02-03-15.00-2-32.jpg,0.9958425,0.0045539327,-0.004976526,0.0031587332,0.0065953806,-0.0028640702
BIR_UNFSG_VF_2023-02-03-15.00-2-28.jpg,-0.0012536272,0.99806243,-0.0056094825,0.0029894263,0.0011499301,-0.007230617
BIR_UNFSG_VF_2023-02-03-15.00-2-26.jpg,-0.002367802,0.0024144836,-0.00086132437,0.0060913116,1.0021404,-0.0023566708
BIR_UNFSG_VF_2023-02-03-15.00-2-16.jpg,0.00010790676,0.0012524389,0.9852631,0.0056227893,0.007867627,-0.00054781884
BIR_UNFSG_VF_2023-02-03-15.00-2-14.jpg,-0.004553549,0.9973901,0.0015675724,-0.0008395165,0.005793251,-0.0027837157
BIR_UNFSG_VF_2023-02-03-15.00-2-12.jpg,0.00038745254,0.0017045401,0.98533577,0.0047924668,0.008247159,-0.0010969415
BIR_UNFSG_VF_2023-02-03-15.00-2-11.jpg,-0.0013671741,0.99962115,-0.0039937496,0.007213071,0.0018190965,-0.006329365
BIR_UNFSG_VF_2023-02-03-15.00-1-35.jpg,-9.851903e-05,0.99768853,-0.005139351,0.002114907,0.0018023178,-0.0078372285
BIR_UNFSG_VF_2023-02-03-15.00-1-33.jpg,-0.0077429786,-0.0020825043,0.9809965,-0.010885224,0.04484544,-0.010466404
BIR_UNFSG_VF_2023-02-03-15.00-1-32.jpg,-0.0060304254,-0.002000045,0.0025534034,0.022998378,0.0002481267,0.9878458
BIR_UNFSG_VF_2023-02-03-15.00-1-30.jpg,-0.0015517846,0.9996395,-0.0040237308,0.007004544,0.002025567,-0.0063944533
BIR_UNFSG_VF_2023-02-03-15.00-1-25.jpg,-0.0031087473,0.0013481043,-0.0041776896,1.002504,0.0020946339,0.0012586638
BIR_UNFSG_VF_2023-02-03-15.00-1-22.jpg,-0.0027317777,-0.0005503036,0.9891527,0.0029776543,0.00855536,0.0021257922
BIR_UNFSG_VF_2023-02-03-15.00-1-14.jpg,-0.0022802427,-0.0014059953,-0.0026663616,1.0044897,0.0017048866,-0.0004408732
BIR_UNFSG_VF_2023-02-03-15.00-1-1.jpg,-0.0010477677,-0.0002582334,-0.0041013733,1.0006695,0.0031466708,-0.001305379
BRI_UFSG_2023-02-03- 16.00-3.jpg,-0.005271688,-0.0019010082,0.0005712211,0.016111657,0.0046421215,0.9880532
BRI_UFSG_2023-02-03- 16.00-15.jpg,0.997541,0.0017385818,-0.0044837743,0.0053249598,0.0039439276,-0.0010021552
BRI_UFSG_2023-02-03- 16.00-12.jpg,-0.0009790435,0.00018525496,-0.0036584884,0.9993499,0.0045422986,-0.0019627213
BRI_UFSG_2023-02-03- 16.00-11.jpg,0.996054,0.0036253221,-0.0052369237,0.0044743866,0.0069783404,-0.0030892268
BIR_UNFSG_VF_2023-02-03-16.00-3-72.jpg,0.020620875,-0.003368657,-0.00072244555,0.99594486,-0.003977172,-0.015924372
BIR_UNFSG_VF_2023-02-03-16.00-3-60.jpg,0.0018215701,0.9967171,-0.005043596,0.00560759,0.0017377213,-0.0061096624
BIR_UNFSG_VF_2023-02-03-16.00-3-59.jpg,-0.0061863326,-0.00017309561,-0.0029129758,0.0060498565,0.0056487545,0.99709535
BIR_UNFSG_VF_2023-02-03-16.00-3-57.jpg,-0.0013472065,1.0002581,-0.0037935972,0.008065894,0.0028417483,-0.006294064
BIR_UNFSG_VF_2023-02-03-16.00-3-51.jpg,0.0026507005,0.000510145,0.0006029606,0.9906755,0.008313663,-0.0062914863
BIR_UNFSG_VF_2023-02-03-16.00-3-5.jpg,-0.0040767454,2.9157847e-05,-0.002941452,0.0024563223,1.0016252,-0.0014633462
BIR_UNFSG_VF_2023-02-03-16.00-3-40.jpg,0.00019011647,0.001367975,0.9857545,0.0046022683,0.0080072805,-0.00045328587
BIR_UNFSG_VF_2023-02-03-16.00-3-3.jpg,-0.003952697,0.0003549643,-0.0025314689,0.0023723394,1.0026613,-0.00076562166
BIR_UNFSG_VF_2023-02-03-16.00-3-20.jpg,-0.004371375,0.000548359,-0.0024572313,0.00217776,1.0012428,-0.000935331
BIR_UNFSG_VF_2023-02-03-16.00-3-2.jpg,-0.00033137947,-0.00019953772,0.0026119202,0.9955912,0.008208819,-0.008190133
BIR_UNFSG_VF_2023-02-03-16.00-3-11.jpg,-0.0024103299,0.9905712,-0.0026900545,-0.006732896,0.0008824244,0.0006063506
BIR_UNFSG_VF_2023-02-03-16.00-3-10.jpg,-0.0027789846,-0.0016290508,-0.00044968724,0.999567,0.010271482,-0.002560474
BIR_UNFSG_VF_2023-02-03-16.00-2-80.jpg,-0.0061356016,-0.0020916834,0.0023296773,0.022374555,-0.002577521,0.9877918
BIR_UNFSG_VF_2023-02-03-16.00-2-74.jpg,-0.0061491653,-1.1418015e-05,-0.0033710971,0.004772559,0.0051888674,0.9984557
BIR_UNFSG_VF_2023-02-03-16.00-2-64.jpg,-0.005547911,-0.0008409135,-0.0017851517,0.007712856,0.004877478,0.9931131
BIR_UNFSG_VF_2023-02-03-16.00-2-54.jpg,-0.00012371689,1.0000888,-0.0036220849,0.0063574016,0.00046572834,-0.005974762
BIR_UNFSG_VF_2023-02-03-16.00-2-52.jpg,-0.007115349,-0.002121713,0.99133164,0.0006572306,0.009360097,0.0009761378
BIR_UNFSG_VF_2023-02-03-16.00-2-51.jpg,-0.006085314,0.0018736012,0.98540473,-0.008355901,0.01682099,0.012881488
BIR_UNFSG_VF_2023-02-03-16.00-2-43.jpg,-0.0015613958,0.004453171,0.98761666,-0.0018775314,0.007279597,0.005019717
BIR_UNFSG_VF_2023-02-03-16.00-2-31.jpg,-0.0030321628,0.99829555,0.0024300963,0.0019033402,0.0054182336,-0.0020091608
BIR_UNFSG_VF_2023-02-03-16.00-2-3.jpg,-0.0007192418,0.9992931,-0.0031377077,0.0061097294,0.0015138239,-0.0052683726
BIR_UNFSG_VF_2023-02-03-16.00-2-28.jpg,-0.0006280765,0.00079029426,0.9866471,0.004043177,0.008447804,0.00071323663
BIR_UNFSG_VF_2023-02-03-16.00-2-27.jpg,-0.001090683,0.00049549714,0.9871983,0.003808841,0.008471452,0.0010238588
BIR_UNFSG_VF_2023-02-03-16.00-2-26.jpg,-0.0039424077,-0.0005836971,0.0006172657,0.011228576,0.009684987,0.987126
BIR_UNFSG_VF_2023-02-03-16.00-2-23.jpg,0.0028673932,0.00261819,0.985688,0.0036714524,0.008556344,-0.0014025941
BIR_UNFSG_VF_2023-02-03-16.00-2-21.jpg,-0.0002635494,0.0020043217,0.9854547,0.004486218,0.009978734,-0.0020348504
BIR_UNFSG_VF_2023-02-03-16.00-2-12.jpg,-0.001472421,0.00025221333,0.98765284,0.0036154538,0.008490957,0.0012801737
BIR_UNFSG_VF_2023-02-03-16.00-2-109.jpg,-0.002834089,0.001299385,-0.0042836815,1.0020459,0.0022986159,0.0009693429
BIR_UNFSG_VF_2023-02-03-16.00-2-105.jpg,-0.0012153164,-6.876513e-05,-0.0016232431,0.99527687,0.010885946,-0.00018993765
BIR_UNFSG_VF_2023-02-03-16.00-2-10.jpg,0.9962551,0.0033678599,-0.005275786,0.0045329183,0.0067853406,-0.0033023134
BIR_UNFSG_VF_2023-02-03-16.00-1-97.jpg,-0.0020420328,-0.0050713383,0.982653,0.03349343,-0.01135499,-0.00010885298
BIR_UNFSG_VF_2023-02-03-16.00-1-96.jpg,0.9973367,0.0020968504,-0.0057827234,0.004289016,0.0054867044,-0.004255511
BIR_UNFSG_VF_2023-02-03-16.00-1-95.jpg,1.0004532,0.0031025894,-0.008785397,0.012967214,0.008677341,-0.005054541
BIR_UNFSG_VF_2023-02-03-16.00-1-90.jpg,-0.00029263645,0.9976865,-0.0066260397,0.007563114,0.0013643652,-0.0069948807
BIR_UNFSG_VF_2023-02-03-16.00-1-81.jpg,-0.0043036193,-0.0023176484,0.9840291,-0.009268999,0.029051676,-0.0026482865
BIR_UNFSG_VF_2023-02-03-16.00-1-76.jpg,-0.0003534034,0.9990411,-0.008414984,0.0068282336,-0.00023861974,-0.0075904205
BIR_UNFSG_VF_2023-02-03-16.00-1-69.jpg,-0.0008884035,-0.0019950904,0.0072331354,1.0088643,0.0012395084,-0.019904353
BIR_UNFSG_VF_2023-02-03-16.00-1-66.jpg,-0.010454651,-0.0025796704,0.9929352,-0.0012203008,0.007056035,0.0025652274
BIR_UNFSG_VF_2023-02-03-16.00-1-63.jpg,0.997821,0.0012581833,-0.003461048,0.0060155243,0.0054139867,-0.0019091144
BIR_UNFSG_VF_2023-02-03-16.00-1-60.jpg,0.9968204,0.0050083585,-0.005628139,-0.0011812598,0.003418304,-0.0037104562
BIR_UNFSG_VF_2023-02-03-16.00-1-55.jpg,-0.0014716461,0.00025498495,-0.0028119087,0.9996912,0.0051236823,-0.002044849
BIR_UNFSG_VF_2023-02-03-16.00-1-49.jpg,-0.00054547936,0.9982426,-0.002541855,0.0035825223,0.0010257363,-0.0040170476
BIR_UNFSG_VF_2023-02-03-16.00-1-43.jpg,1.0010955,0.002964396,-0.004125297,0.003202483,0.0010835305,-0.0022881106
BIR_UNFSG_VF_2023-02-03-16.00-1-42.jpg,-0.0022296906,0.0017746799,0.98562026,-0.00318034,0.0105853155,0.0028445125
BIR_UNFSG_VF_2023-02-03-16.00-1-39.jpg,-0.0039316863,-0.0012555979,0.0009085238,0.011459753,0.0037436336,0.9853844
BIR_UNFSG_VF_2023-02-03-16.00-1-3.jpg,-0.00041715056,-0.00044903532,-0.0032063946,0.99887437,0.0051877797,-0.0029951409
BIR_UNFSG_VF_2023-02-03-16.00-1-25.jpg,-0.014497481,1.001472,-0.0032241642,0.0070727766,0.016934894,-0.0034021214
BIR_UNFSG_VF_2023-02-03-16.00-1-18.jpg,-0.0018224195,2.9180199e-05,0.9880697,0.0034382194,0.008508883,0.001515083
BIR_UNFSG_VF_2023-02-03-16.00-1-13.jpg,-0.0043969974,-0.0048070922,0.9780398,-0.011294022,0.010739557,0.019553937
BIR_UNFSG_VF_2023-02-03-16.00-1-11.jpg,0.9961192,0.0031242557,-0.0053890944,0.0052903146,0.007288404,-0.0031585172
BRI_Un_2023-02-09-08.00-2.jpg,-0.003451772,0.0014980473,0.9868257,-0.0019379705,0.0073407367,0.010750078
BRI_Un_2023-02-09-08.00-13.jpg,-0.0035922304,-0.002977129,-0.00091987103,1.0020247,0.0052737817,-0.00422626
BIR_MOD_2023-02-13-09.30-1.jpg,-0.00077214465,0.0005788021,-0.0022951886,0.0057233125,1.0027138,-0.0013654977
BIR_MOD_2023-02-13-09.30-1-13.jpg,-0.00081349164,0.00033630803,-0.0043888837,0.9992623,0.003935322,-0.0015810207
BIR_MOD_2023-02-13-09.30-1-15.jpg,-0.0041173846,0.00010074675,-0.0028746426,0.0024178624,1.0015726,-0.0013904795
BIR_MOD_2023-02-13-09.30-1-17.jpg,-0.00458299,0.00032088906,0.003599465,0.013248339,0.018898904,0.99095887
BIR_MOD_2023-02-13-09.30-1-2.jpg,0.99585396,0.004962582,-0.0048374087,0.002355352,0.006207384,-0.0028756335
BIR_MOD_2023-02-13-09.30-1-22.jpg,-0.0008456409,0.00070441887,0.9872383,0.004842147,0.009210922,-0.0017071143
BIR_MOD_2023-02-13-09.30-1-26.jpg,-0.0021549165,0.00010719523,-0.0025600493,-0.0028199553,1.0028156,0.0044228733
BIR_MOD_2023-02-13-09.30-1-27.jpg,0.0065260753,0.0016921945,-0.00067409873,0.98511285,0.007797189,-0.00605724
BIR_MOD_2023-02-13-09.30-1-29.jpg,-0.006580442,0.00042018294,-0.00065039843,0.0077894777,1.0079372,0.0022468865
BIR_MOD_2023-02-13-09.30-1-33.jpg,-0.0010026768,-0.00088508055,-0.003684096,1.0013936,0.0029416159,-0.0015491918
BIR_MOD_2023-02-13-09.30-1-39.jpg,-0.0042812973,-0.0016422272,0.0013362169,0.011990771,0.0067253485,0.9852104
BIR_MOD_2023-02-13-09.30-1-40.jpg,-0.0021601692,-0.0010467283,-0.0020186603,1.0023696,0.0034159645,-0.0038555935
BIR_MOD_2023-02-13-09.30-1-42.jpg,0.0041285083,-0.0011494718,-0.0013936013,1.0019965,0.0038936809,-0.008405633
BIR_MOD_2023-02-13-09.30-1-43.jpg,-0.0008716732,0.0006350465,0.9869372,0.0039197356,0.008460261,0.0008770004
BIR_MOD_2023-02-13-09.30-2-30.jpg,-0.008386143,0.00021961704,-0.00094560534,1.0022091,0.009182863,-0.00540293
BIR_MOD_2023-02-13-09.30-2-37.jpg,-0.0015970245,0.0004687719,-0.0030974075,0.9998086,0.0048091933,-0.001667805
BIR_MOD_2023-02-13-09.30-2-4.jpg,-0.0032477006,-0.0024364106,0.9920269,-0.00045873225,0.009350218,0.0019466951
BIR_MOD_2023-02-13-09.30-2-41.jpg,0.005120285,-0.0023785047,-0.00019081682,1.0023516,0.0023043528,-0.0094426945
BIR_MOD_2023-02-13-09.30-2-44.jpg,-0.0002699867,0.99863374,-0.0027866364,0.004518211,0.0010147765,-0.0046094954
BIR_MOD_2023-02-13-09.30-2-47.jpg,-0.0055922866,-0.0006753355,-0.0023510307,0.0063527077,0.0052468553,0.9942194
BIR_MOD_2023-02-13-09.30-2-49.jpg,1.0011555,0.0038360544,-0.0031232983,0.0055048615,0.0021145716,-0.00031698495
BIR_MOD_2023-02-13-09.30-2-5.jpg,-0.01065094,-0.009016879,0.99447703,-0.002659455,0.018847153,0.010640405
BIR_MOD_2023-02-13-09.30-2-58.jpg,4.570186e-05,0.0012642145,0.98590934,0.004498884,0.008097999,-0.00022727251
BIR_MOD_2023-02-13-09.30-2-61.jpg,-0.0017057434,0.0041038655,0.98649746,-0.003796354,0.008681722,0.005545646
BIR_MOD_2023-02-13-09.30-2-66.jpg,-0.0046852753,0.0011015199,-0.001941368,0.0018809885,1.0008355,-0.0003727451
BIR_MOD_2023-02-13-09.30-2-7.jpg,-0.0022350103,-0.008939695,1.0196114,0.016142115,0.022126429,-0.03503067
BIR_MOD_2023-02-13-09.30-2-70.jpg,-0.0051880255,-0.0016475543,0.00077193975,0.010298774,0.004827939,0.98800564
BIR_MOD_2023-02-13-09.30-2-71.jpg,-0.004773535,-0.0016507432,0.99045354,0.0038396567,0.009185173,-6.1772764e-05
BIR_MOD_2023-02-13-09.30-2-76.jpg,0.0010586306,-0.0027391724,-0.0034338832,0.9998786,0.0038983598,-0.004192166
BIR_MOD_2023-02-13-09.30-3-11.jpg,-0.00059310347,1.0038579,0.002542615,0.01272276,0.0017960593,-0.008040972
BIR_MOD_2023-02-13-09.30-3-20.jpg,0.99570554,0.0051702745,-0.0053453296,0.001289621,0.005764462,-0.0029527023
BIR_MOD_2023-02-13-09.30-3-29.jpg,-0.0052295774,-0.0013364442,-0.0007234514,0.013001069,0.009698026,0.98498344
BIR_MOD_2023-02-13-09.30-3-33.jpg,0.99889773,0.0032974072,-0.009665802,0.01296173,0.008810081,-0.0044609383
BIR_MOD_2023-02-13-09.30-3-35.jpg,4.1253865e-05,0.002063524,0.98488957,-0.010316983,0.011258632,0.0094320625
BIR_MOD_2023-02-13-09.30-3-41.jpg,-0.0017974153,-0.00058616325,0.0034064054,0.99788815,0.008251868,-0.008800067
BIR_MOD_2023-02-13-09.30-3-6.jpg,-0.005793825,-0.0005918816,-0.0017196834,0.008096322,0.0049267635,0.9943544
BIR_MOD_2023-02-13-09.30-3-64.jpg,0.00045257062,0.0016718842,0.9853269,0.0048222095,0.008079104,-0.0010092482
BIR_MOD_2023-02-13-09.30-3-65.jpg,0.9966758,0.0030549355,-0.005391106,0.0041122884,0.006127037,-0.0036857203
BIR_MOD_2023-02-13-09.30-3-67.jpg,0.99545985,0.0052781887,-0.007700324,-0.0024764687,0.00385309,-0.0035013035
BIR_MOD_2023-02-13-09.30-3-71.jpg,-0.0027552769,-0.00056579337,0.9891806,0.0029647797,0.008556642,0.0021408126
BIR_MOD_2023-02-13-09.30-3-78.jpg,0.021890543,0.011017159,0.028479889,0.88737637,0.030790433,0.04034608
BIR_MOD_2023-02-13-09.30-3-8.jpg,0.99650127,0.0050493665,-0.0053443015,-0.00011558831,0.0042916313,-0.0034353808
BIR_MOD_2023-02-13-09.30-4.jpg,-0.005615212,-0.002333939,0.008918703,0.012874529,-0.0039403513,0.9815285
BIR_MOD_2023-02-13-09.30-4-12.jpg,-0.00064097345,0.9967647,-0.005790174,0.00035719573,0.00097154826,-0.0077529624
BIR_MOD_2023-02-13-09.30-4-14.jpg,-0.0044508725,0.0006884523,-0.0023266599,0.0021025687,1.0011398,-0.0007928312
BIR_MOD_2023-02-13-09.30-4-20.jpg,-0.001569055,0.9999045,-0.003801763,0.007578507,0.0022271797,-0.006319739
BIR_MOD_2023-02-13-09.30-4-21.jpg,-0.00613036,-0.0017454028,-0.0004964769,0.013420209,0.007908173,0.986158
BIR_MOD_2023-02-13-09.30-4-22.jpg,-0.004378535,-0.0025149845,0.00027734786,0.9997098,0.010241859,-0.0030285344
BIR_MOD_2023-02-13-09.30-4-38.jpg,-0.0060959384,-0.0003050901,-0.0031121224,0.0041197985,0.00808049,0.9945354
BIR_MOD_2023-02-13-09.30-4-46.jpg,-0.0018817857,-0.001439061,-0.0028464794,1.0037767,0.0020152032,-0.00084847957
BIR_MOD_2023-02-13-09.30-4-67.jpg,-0.007116832,0.0034984238,-0.0110117495,-0.003704369,1.0008007,0.0325673
BIR_MOD_2023-02-13-09.30-4-8.jpg,0.99725646,0.0023164935,-0.0057201385,0.004051313,0.005463548,-0.004174955
BIR_UFSG_2023-02-14- 14.30-8.jpg,0.9979598,0.0025038607,-0.0063069314,-0.0015096813,0.002074577,-0.0026244
BIR_UFSG_2023-02-14- 14.30-1-11.jpg,-0.00041211396,0.001751028,0.98583245,0.0044958144,0.010146655,-0.0022324696
BIR_UFSG_2023-02-14- 14.30-1-14.jpg,-0.0051200204,-0.0014971495,0.00011566281,0.012737855,0.006788984,0.98885226
BIR_UFSG_2023-02-14- 14.30-1-23.jpg,-0.004030388,-5.2548945e-05,-0.003017582,0.0025001615,1.0016853,-0.0015464649
BIR_UFSG_2023-02-14- 14.30-1-3.jpg,-0.005052775,0.0017491467,-0.0013374388,0.0015335828,1.000359,0.00028577447
BIR_UFSG_2023-02-14- 14.30-1-30.jpg,0.0021572523,0.004430566,-0.00289917,0.023648009,0.026544381,0.9397006
BIR_UFSG_2023-02-14- 14.30-1-31.jpg,-0.0016191974,-0.0015132241,-0.0015900135,0.9947046,0.010545053,-0.0008179024
BIR_UFSG_2023-02-14- 14.30-1-36.jpg,0.00054948777,0.9980912,-0.004562348,0.0028737634,0.002498515,-0.008047916
BIR_UFSG_2023-02-14- 14.30-1-41.jpg,1.4774501e-05,0.0012419634,0.9859425,0.004476741,0.00811737,-0.00017888844
BIR_UFSG_2023-02-14- 14.30-1-43.jpg,-0.0052655414,-0.002012588,0.0023485124,0.017266735,0.0014753565,0.9850805
BIR_UFSG_2023-02-14- 14.30-1-45.jpg,-0.005521059,0.0013592951,0.9822885,-0.0015293509,0.012559198,0.0047151
BIR_UFSG_2023-02-14- 14.30-1-46.jpg,-0.0037404224,-0.002237197,0.99025977,0.0006608218,0.008782364,0.0014181659
BIR_UFSG_2023-02-14- 14.30-1-50.jpg,-0.0064492337,-0.0016069748,-0.0013474971,0.011383548,0.010774359,0.985708
BIR_UFSG_2023-02-14- 14.30-1-60.jpg,-0.0051415265,-0.0051954575,0.97765875,-0.0098320395,0.009495623,0.021059059
BIR_UFSG_2023-02-14- 14.30-1-62.jpg,1.0018017,0.003699977,-0.007326886,0.00049360096,-0.0017588064,-1.4521182e-05
BIR_UFSG_2023-02-14- 14.30-1-65.jpg,-0.004711602,-0.0011753775,0.009281516,1.0122132,0.0015618429,-0.022994913
BIR_UFSG_2023-02-14- 14.30-1-7.jpg,-0.0050424486,0.0017309673,-0.0013544112,0.001543209,1.0003722,0.00026730448
BIR_UFSG_2023-02-14- 14.30-1-9.jpg,-0.004984528,0.0016288869,-0.0014495999,0.0015979856,1.0004474,0.0001635328
BIR_UFSG_2023-02-14- 14.30-2-18.jpg,-0.0012801364,-0.0007301755,0.98836946,0.0048191994,0.009225406,-0.0014695898
BIR_UFSG_2023-02-14- 14.30-2-25.jpg,-0.015864037,0.0051461644,0.0062493235,0.032426104,1.0134807,-0.025658168
BIR_UFSG_2023-02-14- 14.30-2-27.jpg,-0.014990114,0.005149491,-0.014125168,-0.011429653,0.9907595,0.059323445
BIR_UFSG_2023-02-14- 14.30-2-38.jpg,-0.004051648,-0.00075788423,-0.0017384589,0.012268499,0.008805253,0.9855085
BIR_UFSG_2023-02-14- 14.30-2-5.jpg,-0.010046907,1.0099862,0.0029589236,0.015077099,-0.003995903,-0.019403554
BIR_UFSG_2023-02-14- 14.30-2-51.jpg,-0.00615415,-0.0023338906,0.98215246,-0.0032771677,0.006859727,0.01891414
BIR_UFSG_2023-02-14- 14.30-2-52.jpg,0.0031157136,0.0038911812,0.9917902,0.014363229,-0.006174378,-0.0071410313
BIR_UFSG_2023-02-14- 14.30-2-53.jpg,-0.004625015,0.0009953417,-0.0020403937,0.0019380003,1.0009137,-0.0004807338
BIR_UFSG_2023-02-14- 14.30-2-8.jpg,-0.002114527,-0.0001569353,0.9884175,0.003290251,0.008523829,0.0017113686
BIR_UFSG_2023-02-14- 14.30-3-11.jpg,-0.006940134,1.0013831,-0.0042707324,0.010940522,0.005049251,-0.0016022548
BIR_UFSG_2023-02-14- 14.30-3-12.jpg,-0.0015790537,0.99991876,-0.0037921965,0.0075968355,0.0022476092,-0.006319292
BIR_UFSG_2023-02-14- 14.30-3-2.jpg,-0.0024544671,0.99745274,-0.0024404079,0.0027768314,0.0015270412,0.0021476075
BIR_UFSG_2023-02-14- 14.30-3-22.jpg,0.0002060309,0.0013794377,0.9857373,0.004613742,0.007997297,-0.00047824532
BIR_UFSG_2023-02-14- 14.30-3-27.jpg,-0.003276959,0.0013791919,-0.0015509352,0.9979144,0.009593897,-0.0018090382
BIR_UFSG_2023-02-14- 14.30-3-28.jpg,-0.00085604936,1.0008038,0.0010153055,0.00634484,0.0043425187,-0.0022865608
BIR_UFSG_2023-02-14- 14.30-3-3.jpg,0.99627084,0.0015078969,-0.0064160824,0.006671056,0.0068987384,-0.0026695207
BIR_UFSG_2023-02-14- 14.30-3-36.jpg,-0.004999414,0.0016551577,-0.0014251024,0.0015838593,1.0004282,0.00019022077
BIR_UFSG_2023-02-14- 14.30-3-4.jpg,-0.0023728982,-0.0014744513,-1.5303493e-05,0.9965394,0.010049142,-0.0029274002
BIR_UFSG_2023-02-14- 14.30-3-43.jpg,0.9976985,0.004065294,-0.00563398,-0.0008403808,0.002696015,-0.0042937472
BIR_UFSG_2023-02-14- 14.30-3-54.jpg,0.0015607402,1.0025854,0.001016885,0.014457434,0.0023554862,-0.008290984
BIR_UFSG_2023-02-14- 14.30-3-55.jpg,-0.002486594,-0.00012804195,0.004040256,0.0013853759,1.004405,0.0019428506
BIR_UFSG_2023-02-14- 14.30-3-6.jpg,-0.013477914,0.0007878393,0.008267462,1.0133296,0.004894264,-0.020510577
BIR_UFSG_2023-02-14- 14.30-3-62.jpg,-0.011797331,0.0010302998,0.008966446,0.03415267,-0.007987998,0.9913348
BIR_UFSG_2023-02-14- 14.30-3-72.jpg,0.030467268,0.0063834973,0.015974775,0.00051029027,0.98730487,-0.03576181
BIR_UFSG_2023-02-14- 14.30-3-77.jpg,-0.010660097,0.005331479,-0.012740076,-0.003512457,0.9993672,0.04422372
BIR_UFSG_2023-02-14- 14.30-3-83.jpg,-0.003953412,-0.00025233254,-0.0035273433,0.0024511963,1.0017294,0.00016721338
BIR_UH_2023-03-16-12.30-1-113.jpg,-0.008665845,1.0007156,-0.0048116148,0.009486884,0.006019652,-0.00200741
BIR_UH_2023-03-16-12.30-1-120.jpg,-0.0025822446,0.00021478906,-0.00635235,0.0070977807,1.0020785,-0.0026100874
BIR_UH_2023-03-16-12.30-1-141.jpg,-0.00076604635,0.0011431389,-0.0101508945,0.008178294,0.009297863,0.99084604
BIR_UH_2023-03-16-12.30-1-15.jpg,-0.0010226145,1.0004119,-0.0005992055,0.0066179186,0.0035223588,-0.0035913065
BIR_UH_2023-03-16-12.30-1-169.jpg,-0.00038496405,0.00095465407,0.9863714,0.0041905493,0.008368529,0.000446558
BIR_UH_2023-03-16-12.30-1-183.jpg,0.0039526448,0.98955923,0.0049140602,-0.003967643,-0.0006573126,-0.004168339
BIR_UH_2023-03-16-12.30-1-190.jpg,-0.004246153,-0.0034439377,0.0005826801,1.0021087,0.007048644,-0.005595483
BIR_UH_2023-03-16-12.30-1-218.jpg,-0.0045048967,-0.0030593388,-0.00029680133,1.0007926,0.010302402,-0.0027074143
BIR_UH_2023-03-16-12.30-1-22.jpg,-0.004777707,0.0012644269,-0.0017894357,0.0017935187,1.0007155,-0.00020713359
BIR_UH_2023-03-16-12.30-1-246.jpg,-0.0017215684,0.00033549592,-0.0041744635,1.0011806,0.0028291568,-0.00044543296
BIR_UH_2023-03-16-12.30-1-281.jpg,-0.0024209097,0.0023254082,-0.00088525563,0.0056567043,1.0024863,0.0019118711
BIR_UH_2023-03-16-12.30-1-295.jpg,0.0039004907,0.0011120029,0.0013235807,0.9895826,0.0075928345,-0.00811214
BIR_UH_2023-03-16-12.30-1-43.jpg,-0.002121605,-0.0017157905,-0.0016648471,0.99529344,0.010716505,-0.0004844442
BIR_UH_2023-03-16-12.30-1-99.jpg,-0.0009092465,-0.0007693954,-0.003813006,1.0010672,0.0030618683,-0.0016056374
BIR_UH_2023-03-16-12.30-14.jpg,1.005051,0.00593378,-0.008731067,0.0001988858,0.020979218,-0.0143781975
BIR_UH_2023-03-16-12.30-2-120.jpg,-0.015972324,-0.016309228,0.9468238,0.10582264,-0.005902037,-0.009945281
BIR_UH_2023-03-16-12.30-2-155.jpg,-0.0024634674,0.99700844,-0.0032235086,0.0024127066,0.00087718666,0.0015527457
BIR_UH_2023-03-16-12.30-2-162.jpg,-0.009070896,-0.020799432,0.87165344,0.17504176,-0.0017925948,-0.010214783
BIR_UH_2023-03-16-12.30-2-22.jpg,-0.002924718,-0.0023508333,-0.001604192,1.0015689,0.0031985417,-0.003472574
BIR_UH_2023-03-16-12.30-2-50.jpg,-0.0049931556,0.0016440861,-0.0014353842,0.0015898496,1.0004362,0.0001789555
BIR_UH_2023-03-16-12.30-2-64.jpg,-0.024267219,0.0014675967,-0.005527444,0.016922906,0.99705637,0.023363762
BIR_UH_2023-03-16-12.30-2-78.jpg,0.0024197027,-0.0033067204,-0.0005394742,1.0024648,0.0036073327,-0.010566436
